,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
111,doppler,2,0.004,4843.281168260912,7.553407684665029,3.5653970493155174,2.7860293957235394,-1.9900392169279393,-25.519662348213515,-0.027169387752023752
112,doppler,2,0.006,2274.5250552150787,6.936387277556976,5.01934561382312,3.172304130414614,2.981175826690448,-22.238276872056943,3.0441191059920225
113,doppler,2,0.008,1129.0010637239805,6.21015542484068,4.600639343333447,2.786938139741289,4.702814419192553,-19.195992366439157,4.993879181192465
114,doppler,2,0.01,697.1174036879459,7.822532564870478,7.324979097095429,3.1682798814718467,6.337986365385188,-17.10215805189582,6.53528410072798
115,doppler,3,0.002,23015.97549754783,5.619090123638969,0.5225866746668739,0.18854050718635815,-4.2186399221352815,-35.61723451602239,-10.740733029168483
116,doppler,3,0.004,5503.949028640683,7.097805937607173,4.779958608367948,2.238237490132138,1.8384900802228237,-29.412570098698364,-4.5682773794747
117,doppler,3,0.006,2707.2099962786647,5.127113127984366,4.5998189503735105,0.9972492819027963,3.9560510233490427,-26.332969387819382,-2.2060489366925626
118,doppler,3,0.008,1366.6441546584176,6.21242868460687,5.865883762479669,2.48138356898644,5.64164649352365,-23.357555609179656,1.0293090239580895
119,doppler,3,0.01,899.1794578094491,5.491483222669508,5.419482335954005,2.8186354468305708,5.781786546502326,-21.53652992303457,2.212822574034124
120,doppler,4,0.002,19887.092424651768,5.302571126348652,3.9107091236121687,0.011161384123413123,-29.630433079487975,-34.80525979352787,-12.101432829007202
121,doppler,4,0.004,5206.444103245589,6.957842926284305,4.746696952350199,0.09924506288236937,-23.823472135217706,-28.983308274188566,-6.3520356458610525
122,doppler,4,0.006,2401.8157804748935,5.028030283133486,4.758090825509837,0.17555238372539358,-20.470097858971435,-25.62661150996839,-3.720990564068219
123,doppler,4,0.008,1232.0488372271482,5.979743635224005,5.62885716026328,0.41611357486889733,-17.577592077672037,-22.73105244062572,-1.1748402701782084
124,doppler,4,0.01,811.2397268494037,6.062158804665334,4.911109345710899,1.7000326673385424,-15.755988336258742,-20.91889538299101,-0.21455181199014922
125,doppler,5,0.002,21920.909750581774,6.267020163067176,2.2597407909259335,0.0022959485484656044,1.0213290060327407,-33.19363829828956,-14.077884071412008
126,doppler,5,0.004,5269.8057324629235,5.606619122923834,3.592717539099529,0.023818514723885287,2.011931633325304,-27.003741059526153,-8.233622398167086
127,doppler,5,0.006,2398.262074552081,5.033672273085207,4.128200656051314,0.04899102468192304,5.094944746239208,-23.599384960348115,-5.311066130237369
128,doppler,5,0.008,1313.8468992725018,5.223791778160546,5.835790384262607,0.14621807556498778,5.458201636870237,-21.09296982396369,-2.96576794224994
129,doppler,5,0.01,887.2324932451527,5.5172504586931,5.219457769732589,0.5480079611261928,5.116704795236187,-19.281296331011923,-1.7978104721837194
130,doppler,6,0.002,22225.759755927596,5.181814133971015,-3.298860107663681,0.0013979046035437967,-24.27968600298727,-37.49443511951809,-17.0790947605789
131,doppler,6,0.004,5134.282360950336,5.261217180476645,1.7511279469650074,0.009056569279538077,-17.927532823794042,-31.14235494707826,-9.996852406194742
132,doppler,6,0.006,2319.924812067421,5.940208911739003,3.7282922411079027,0.055069338937348035,-14.493990912683143,-27.68309536058647,-7.576362443087813
133,doppler,6,0.008,1413.1386862309962,6.42586898214047,4.480342232340143,0.1308238968106206,-12.34758049256289,-25.529684184841564,-5.019423553788334
134,doppler,6,0.01,800.386356519199,4.5083347992233405,3.258070427805946,0.10925558003210209,-11.66351439451105,-23.060490023312674,-3.864311374477616
135,doppler,7,0.002,21756.528033639464,4.862528199355684,2.3370571150933577,0.0009377032232014477,-27.67439569595732,-36.33097102615257,-18.249935889185213
136,doppler,7,0.004,4958.638359711608,5.414890197852151,2.9856573841817773,0.0091794016511036,-21.25431765944571,-29.908876731439058,-11.851744506535724
137,doppler,7,0.006,2325.9888689863456,4.804161659203767,3.79609080748006,0.014410136923067078,-17.97779408103192,-26.623173185946353,-7.920765232145087
138,doppler,7,0.008,1265.8435388152002,5.030498377143022,4.434145364657873,0.028265419975025054,-15.350326569938371,-24.00398702114812,-5.895361444333323
139,doppler,7,0.01,802.6045145054588,4.918157263955472,4.421725148118352,0.07371135154703296,-13.387894554255169,-22.00609738275428,-3.229632565834317
140,doppler,8,0.002,22617.75228871526,5.2331937013007925,0.18862788583661738,0.0005632579709038815,-24.1075971363095,-37.90199755766241,-16.172156310927104
141,doppler,8,0.004,5136.101926386834,4.742065889222519,3.715106950810017,0.0042560770730658525,-17.682529037245672,-31.463329455073957,-10.552200026594331
142,doppler,8,0.006,2253.705848577623,4.416493152493549,2.4758318368600865,0.013907914767525432,-14.135502802915507,-27.89125181014356,-8.161605078398784
143,doppler,8,0.008,1328.4843398013463,5.883433510561787,4.418773502833895,0.03522313955173377,-11.852044111287995,-25.591236566143888,-4.758611206873258
144,doppler,8,0.01,881.5680698661091,5.206246473124101,4.30608470202831,0.04791650790939338,1.7267250703916233,-23.780508463975877,-3.199511010658301
145,doppler,9,0.002,19919.39693167974,4.567920877990121,-6.925613885903642,0.00047802621930548105,-25.54631685726647,-38.14239042103377,-19.907467922687587
146,doppler,9,0.004,5365.005535209916,5.305463082419547,-0.20234530537141893,0.005351032857800505,-19.85799052376243,-32.44532022267101,-14.243023501304112
147,doppler,9,0.006,2201.584921043822,4.8309847477601275,0.8981557175113553,0.010445962941057041,-15.972691692973374,-28.5798768277788,-10.568273498879313
148,doppler,9,0.008,1375.4314590023096,5.381566226274243,2.552843402461596,0.02867768917773759,-13.989416270906192,-26.480163800903533,-8.399356346351679
149,doppler,9,0.01,848.1851765034148,4.498081769996844,2.590579292129051,0.03873798481571344,-8.392890439580356,-24.38094553827781,-6.357254502124668
150,heavsine,0,0.002,20912.336476298657,5.8036569264345435,-11.270540012290542,0.045581151766271234,-19.169693673983925,-21.168678037442366,-0.24924376670912274
151,heavsine,0,0.004,5600.81319882642,5.543231644597859,-5.830609111564156,0.21591367134942974,-13.476817445746242,-15.449526423606992,4.315148447565212
152,heavsine,0,0.006,2339.3024971481454,6.116102503892371,-2.464476901516775,0.8659111720717583,-9.752321170921952,-11.756942882530183,5.623782663942899
153,heavsine,0,0.008,1412.8357117123992,5.781433611618434,-0.72220276345138,1.2380457885359117,-7.580283895278921,-9.54747191069477,6.456976005809864
154,heavsine,0,0.01,853.3872771128189,6.128028796317711,-0.8175521333719895,4.1690869059808024,-5.56105181948846,-7.439595201708816,5.750274825415795
155,heavsine,1,0.002,20589.978509634246,5.518042548719903,-2.77810451950128,0.143967297115704,-18.04047595978664,-19.116720907605632,5.160720489734222
156,heavsine,1,0.004,5171.547799925766,6.59651670505558,1.8671731814372763,0.8903193063746401,-12.085839913527014,-12.484099627949385,7.954367907285933
157,heavsine,1,0.006,2229.6866927728784,8.953494202537017,4.759460511272965,3.064473000824669,-8.461929095064193,-9.493245599228574,9.520587646679262
158,heavsine,1,0.008,1245.3076601062126,6.115774820945256,3.9468492254448035,2.5323938137406374,-5.953489642518499,-7.008873278458986,9.536257889079444
159,heavsine,1,0.01,802.4026572548667,6.468643218485943,6.054951259454478,3.5787176837861163,-4.301112265222963,-5.166163193642911,8.984368050886555
160,heavsine,2,0.002,20776.522129040604,6.815904864300572,-3.776589511572248,0.036147630095715,-18.792255837754006,-21.85293093604782,3.1473056121547236
161,heavsine,2,0.004,5277.35146363712,4.482649516301585,0.4505387361896213,0.1197506882152346,-12.898995790380205,-15.914878405093724,6.5532728711609165
162,heavsine,2,0.006,2214.9934727977707,6.475208168091204,3.2378620701474747,0.9943236334428874,-9.146551227705755,-12.305254567695467,7.135192180429467
163,heavsine,2,0.008,1410.21208732792,5.307810713728491,3.638461504989828,0.8734412946523726,-7.2705318142843565,-10.245618955608764,7.991560613953154
164,heavsine,2,0.01,800.505611189061,5.756584333035716,4.63958797683695,1.8338062522505476,-4.897611131952777,-7.865117535133641,7.044128599739863
165,heavsine,3,0.002,22001.36848477142,6.535359747553709,-14.997293062468762,0.033191619261785696,-21.535547928138747,-23.07510082080291,-6.4022671343533855
