,type,id,var_noise,initial_SNR,visu_SNR,sure_SNR,bayes_SNR,spc3_SNR,cusum_SNR,cusum2_SNR
741,RBBBB,8,0.004,278321567.0508819,-49.042819120420525,-37.12208315720466,-46.598133967676546,-70.69370448419777,-80.08332816058099,-61.72863740751377
742,RBBBB,8,0.006,125191917.81203888,-45.54284331605505,-33.94441839577203,-43.128579869828116,-67.22396368279709,-76.61361832799622,-58.259022459710735
743,RBBBB,8,0.008,78588325.8436399,-43.49035215076456,-31.92331513576398,-40.99092110389534,-65.20182299335124,-74.59144035616998,-56.23677765637193
744,RBBBB,8,0.01,40219892.0771522,-40.642022351338554,-28.871739194079357,-38.197464851088455,-62.2925957894858,-71.6822624596748,-53.32770016212664
745,RBBBB,9,0.002,721770432.8338333,-53.81053120858377,-49.30235385987779,-51.69046165887339,-83.77029791669875,-87.50623363802795,-67.4795288245142
746,RBBBB,9,0.004,168073158.48363417,-47.511502225341204,-42.97342765617125,-45.5299890469762,-77.44130163677757,-81.17723104029307,-61.15053114723133
747,RBBBB,9,0.006,80007184.86783017,-44.25788870530192,-39.74990183688131,-42.13789056491365,-74.21759270224197,-77.95353106776557,-57.92683145087555
748,RBBBB,9,0.008,47008696.815525606,-41.94851172806921,-37.523608736877875,-39.884260138744295,-71.90810363677062,-75.64403125699792,-55.61734648597838
749,RBBBB,9,0.01,27791402.02798445,-39.695788807214406,-35.156599100347385,-37.71452135778061,-69.62542702007381,-73.36135403400641,-53.33465744551071
750,SDHB,0,0.002,1238132480.5392814,-52.85794704606402,-46.70423614395731,-51.51760555914019,-85.17880747237662,-88.84773956196149,-70.66695830229841
751,SDHB,0,0.004,319716676.590641,-47.010869351473275,-40.7884509776822,-45.638160392260346,-79.2987895912756,-82.96772145021032,-64.78693955620496
752,SDHB,0,0.006,140232232.19297463,-43.39901326919785,-37.23274893085109,-42.059057573693835,-75.7196154056342,-79.38854636972118,-61.20775549617502
753,SDHB,0,0.008,80209728.41702001,-40.90671474134474,-34.90299639588673,-39.63196119769349,-73.29340786936073,-76.96233952979448,-58.78156061723328
754,SDHB,0,0.01,47831460.398605645,-38.76068793583914,-32.695032622462385,-37.388004298458725,-71.0482673823474,-74.71720351735648,-56.53643427782612
755,SDHB,1,0.002,1108244237.4489458,-52.977205166028824,-48.793799574195944,-50.94356763845248,-86.66200109183798,-89.24172570996065,-72.74426079833898
756,SDHB,1,0.004,267802120.39178786,-46.7776799254569,-42.58893691594626,-44.588077549557646,-80.49378450544266,-83.07351032280937,-66.57602444376514
757,SDHB,1,0.006,116569799.25347488,-43.19675116345893,-39.01802561200683,-41.16322136348395,-76.88150208401835,-79.46122917765807,-62.9637085837761
758,SDHB,1,0.008,65472158.525131606,-40.628939932683195,-35.08914354225998,-38.469705823878535,-74.37619671487032,-76.95592894350396,-60.45848229068334
759,SDHB,1,0.01,41197189.70562462,-38.61737680203577,-34.460082998967835,-36.45896000431036,-72.36431474083807,-74.94404140343165,-58.446566295876124
760,SDHB,2,0.002,1054516493.220502,-53.071808721156806,-45.39359475723512,-51.92748942926846,-86.47566622357857,-88.3401568642619,-71.21409051247122
761,SDHB,2,0.004,262729272.88484848,-47.05631309159504,-39.132470242600704,-45.89309740495828,-80.44022080838845,-82.30470956693382,-65.17866504398658
762,SDHB,2,0.006,118231298.75560722,-43.56876808286836,-35.62650458148124,-42.42539881730259,-76.97245677521992,-78.83694704206602,-61.710878362887115
763,SDHB,2,0.008,72325328.87530655,-41.45393223279147,-33.60455622528662,-40.29053359436362,-74.83801680052758,-76.70251396709784,-59.576472762296
764,SDHB,2,0.01,43776199.688610286,-39.2538055500862,-31.142993866342387,-38.10970940914246,-72.65751242107875,-74.52200219377008,-57.39588978831806
765,SDHB,3,0.002,1398939686.1647112,-52.89580210494649,-50.1427498916389,-51.26337780521435,-88.4877099801026,-89.51030657329116,-75.57706954348069
766,SDHB,3,0.004,336092475.76601964,-46.76662945155844,-43.85993789223583,-45.07001970192698,-82.29430936319227,-83.31690586703418,-69.38366231321992
767,SDHB,3,0.006,161333853.71541846,-43.643466678585845,-40.76679561873717,-41.9924774593685,-79.10697711994575,-80.12957419250964,-66.19634561113477
768,SDHB,3,0.008,90164022.1606644,-40.95628663165048,-38.81496141115973,-39.35592165800396,-76.5800513657022,-77.6026489587527,-63.66941215489185
769,SDHB,3,0.01,60776382.83489586,-39.27517682310507,-36.52251418955847,-37.64303737546359,-74.86707196791465,-75.88966496289227,-61.956426271588086
770,SDHB,4,0.002,1215585143.411234,-53.34791462363828,-51.158620763939375,-51.40744836544788,-85.49762251265798,-89.20476016312271,-73.51808254987529
771,SDHB,4,0.004,292727818.75711095,-47.164721586421116,-44.975444685571695,-45.22428088483831,-79.31441321797067,-83.02154824111022,-67.33487656762745
772,SDHB,4,0.006,126300666.872464,-43.5141373061328,-41.33055388180979,-41.57259404779164,-75.66384794042548,-79.37097131057224,-63.68430395847529
773,SDHB,4,0.008,75500997.83648604,-41.27970398028911,-39.139722942794094,-39.339365554155094,-73.42926978264862,-77.13642365992567,-61.44974272335255
774,SDHB,4,0.01,42081944.29519558,-38.71120307950407,-36.565184295579215,-36.79978926952869,-70.89071882418935,-74.59786154252805,-58.91121276069936
775,SDHB,5,0.002,1181959649.4517334,-53.46681430177797,-50.938020957012455,-51.67781594557383,-87.15265455529831,-88.72492503127994,-73.36226644558758
776,SDHB,5,0.004,303050551.6078545,-47.52455290931586,-44.97434230267422,-45.766970523034026,-81.24177875923354,-82.81404925878789,-67.45139324561248
777,SDHB,5,0.006,124871988.52526034,-43.67400379803002,-41.1767865615552,-41.91569112834544,-77.39127772633846,-78.96354838094025,-63.600889060281474
778,SDHB,5,0.008,73299136.01002266,-41.360437453029064,-38.86321552385182,-39.60209242647902,-75.07761625476145,-76.64988683733267,-61.287228243449725
779,SDHB,5,0.01,46438715.02405762,-39.40957808156494,-36.88115646140386,-37.62279451137347,-73.09542945471533,-74.66770009078253,-59.30504151819999
780,SDHB,6,0.002,1320171400.7870407,-52.75509083835107,-50.283736254387215,-50.52258057759819,-87.06734293457872,-89.41493374647762,-70.02884754204676
781,SDHB,6,0.004,331058769.33523285,-46.692089386205204,-44.276577723678834,-44.25343344311136,-81.06008840236912,-83.40768018343795,-64.02158650302164
782,SDHB,6,0.006,137354151.64268488,-42.9833008147791,-40.49812284606914,-40.91134341773372,-77.23945059721937,-79.58704663451327,-60.20095779962726
783,SDHB,6,0.008,75341427.53099407,-40.375299204937164,-37.89738188580283,-38.484922464866514,-74.63137969438577,-76.97897221595835,-57.59288619463102
784,SDHB,6,0.01,52946830.21668433,-38.78752444701553,-36.31625433869844,-36.502022982598696,-73.09943218279915,-75.44702830847106,-56.060965708366055
785,SDHB,7,0.002,1293143848.1355174,-53.67719256398828,-50.62187621331256,-51.84054867351135,-85.49367565158934,-89.25999110560134,-71.0831591960761
786,SDHB,7,0.004,300002264.7481491,-47.268180457078266,-44.27664315967234,-45.49536387637684,-79.14845672420404,-82.91476976412248,-64.73793423576998
787,SDHB,7,0.006,145527789.33386344,-44.126431279471845,-41.134642074297716,-42.353630247062945,-76.00667436267857,-79.7729852915134,-61.596146786997544
788,SDHB,7,0.008,71252377.7938948,-41.08897851463256,-38.03783427059763,-39.25232402519226,-72.90519822387003,-76.67151516939468,-58.49468512392442
789,SDHB,7,0.01,51698799.93236603,-39.663777107387446,-36.644566805769664,-37.85988769501577,-71.51200713966567,-75.27832536137336,-57.101499035689116
790,SDHB,8,0.002,1242173315.1786494,-53.48621206925593,-48.94762496505001,-51.63937225941025,-86.60913569415592,-88.86079969541676,-71.45818494128464
791,SDHB,8,0.004,306852947.65997034,-47.382596203932756,-43.35866655287824,-45.566892673723075,-80.53661612540084,-82.78828038755526,-65.385659999841
792,SDHB,8,0.006,124045411.74779883,-43.48020281794103,-39.3110165746924,-41.63304432446382,-76.6031192708892,-78.85478350780227,-61.452162370327684
793,SDHB,8,0.008,73037217.80118845,-41.09736609435124,-37.11884834141853,-39.332814966052624,-74.30275721377083,-76.55442063601285,-59.15182307841413
794,SDHB,8,0.01,47780576.0022537,-39.27500504342569,-34.798131606566855,-37.49005940893693,-72.45982915622554,-74.71149234305886,-57.30889542755172
795,SDHB,9,0.002,1603784579.546184,-54.40168312031548,-40.89858059317221,-53.42664938786315,-79.6440248292405,-82.13663022721379,-67.21970290062639
796,SDHB,9,0.004,395732739.5288901,-48.32424466639491,-34.87503964460169,-47.34923060410854,-73.56659121278145,-76.05919359408492,-61.142255165861826
797,SDHB,9,0.006,183289864.63699335,-45.0161329811921,-31.48102963951487,-44.09506339138308,-70.22393698376669,-72.71654762274363,-57.79963792138635
798,SDHB,9,0.008,102410913.54506755,-42.3848109611168,-29.063034407588297,-41.39827155473826,-67.69605490885652,-70.18864806234336,-55.27168212518251
799,SDHB,9,0.01,72157231.17613736,-40.967496989570265,-27.542415401354674,-39.9581941262666,-66.17533447236126,-68.66795234882197,-53.75106283452209
800,PR,0,0.002,1205301610.0266235,-54.95562905962005,-41.14939584936888,-52.9822506208333,-86.94311988213673,-90.14218758145708,-72.8869760474578
801,PR,0,0.004,326136902.98649836,-49.2787296372226,-35.476064461609155,-47.365531620887154,-81.26616282644801,-84.46523075784586,-67.2100172447031
802,PR,0,0.006,146890534.57196563,-45.939961399628146,-32.010144495042766,-44.48447041072089,-77.80209169699478,-81.00116366482256,-63.745955911161474
803,PR,0,0.008,74990511.92818518,-42.92586947794977,-27.358892143203843,-41.107070640771994,-74.8822052600835,-78.08128336391233,-60.82609217465574
804,PR,0,0.01,51134971.691923745,-41.35721930903571,-25.77270777710122,-39.90165175066168,-73.21934354958101,-76.41841230505139,-59.16319584285592
805,PR,1,0.002,3553582467.243342,-55.641976354834426,-42.971396682512115,-53.64996035080171,-87.46975303720976,-91.54929967046334,-72.5816908309578
806,PR,1,0.004,822983153.1275994,-49.28922214067612,-36.32228020822629,-47.29723899094057,-81.11699419535817,-85.1965435300462,-66.22893745419023
807,PR,1,0.006,353146683.04934984,-45.614869712138486,-32.60573048023692,-43.62333300745412,-77.4426364740148,-81.52218512285346,-62.55458304726829
808,PR,1,0.008,194408307.73264793,-43.02248728774721,-30.33449028167199,-40.86022217186124,-74.85023727004736,-78.9297840953711,-59.961869243221635
809,PR,1,0.01,129733678.59308767,-41.265881623677814,-28.464687690171715,-39.274053098844995,-73.09360917562677,-77.17316005924252,-58.20523808487927
810,PR,2,0.002,2832221248.2087564,-55.132926826383866,-42.75416454375325,-53.66660828927773,-84.41222949404151,-91.0994158138154,-70.97057988125772
811,PR,2,0.004,815261498.7780358,-49.75505964093153,-37.346206373529604,-48.3382296147615,-79.00393832391728,-85.69111575985184,-65.56227857777347
812,PR,2,0.006,345387092.9273582,-46.02516964031003,-33.616741252943086,-44.608362506414984,-75.27402066614074,-81.96120559796013,-61.83236936294922
813,PR,2,0.008,198754742.28319696,-43.5398237683212,-31.38066596258319,-42.05492176837517,-72.87411584030025,-79.56131558942496,-59.43248110363109
814,PR,2,0.01,114600462.8714175,-41.117930825124944,-28.83603997560282,-39.59249954363274,-70.48280698172923,-77.17000444398177,-57.0411777801917
815,PR,3,0.002,328241234.44861275,-51.998759664882556,-49.135244084746255,-50.08941927744096,-79.14353874031309,-82.08131508316812,-61.76641949379041
816,PR,3,0.004,83089623.49653982,-46.0601431992556,-43.168926349224265,-44.12234157500686,-73.17707824528839,-76.11484817421507,-55.799896240991686
817,PR,3,0.006,37760872.95555814,-42.69054211059118,-39.744004104030004,-40.69739706758328,-69.7520188568114,-72.6897984844287,-52.374969567966126
818,PR,3,0.008,19354286.03725451,-39.704688388320406,-36.8041076158042,-37.79562500213814,-66.8493566559419,-69.7871415271585,-49.472255219581385
819,PR,3,0.01,14140288.96724032,-38.34125316876876,-35.47892758170931,-36.432569368340964,-65.4861795269747,-68.42396188736654,-48.10913719038516
820,PR,4,0.002,443271714.9513904,-53.43904564611123,-48.462124155339346,-51.22999085252988,-81.5109760794678,-84.65163710509357,-62.94947849403969
821,PR,4,0.004,109262315.43871239,-47.274386079484145,-42.38022067995675,-45.148051309473054,-75.42900200528013,-78.56964864962448,-56.867509176406834
822,PR,4,0.006,46690765.64304379,-43.60957314447003,-38.6693012199245,-41.45572943003405,-71.73655080637182,-74.87723265461487,-53.175072799798045
823,PR,4,0.008,27122679.755354922,-41.25057284733415,-36.3112337572761,-39.09686150335914,-69.37760615032002,-72.51826290346324,-50.8161107232226
824,PR,4,0.01,16704175.933350712,-39.200767162370596,-35.69333904678445,-36.99196730470284,-67.27252454870538,-70.41318540706463,-48.71107398626059
825,PR,5,0.002,292223957.7220398,-52.40636109420949,-50.203447232452305,-50.67533185624945,-78.30844598082845,-80.41056014769374,-61.34336983253991
826,PR,5,0.004,79216619.37498194,-46.73742511332613,-44.451338269792366,-45.097796759523625,-72.63945097635275,-74.74156509306964,-55.67437958160789
827,PR,5,0.006,33312198.374573592,-42.97521410336826,-40.7001307346456,-41.24364010609764,-68.87733136225278,-70.97944203940023,-51.91223927872868
828,PR,5,0.008,20346098.52220708,-40.834192275132104,-38.63134215818216,-39.193911342996294,-66.73597459082063,-68.83821526401631,-49.77103102429836
829,PR,5,0.01,13082559.84376056,-38.86433247719297,-36.630438929186035,-37.18482754732184,-64.818209313882,-66.92032589433057,-47.85315515096354
830,PR,6,0.002,309333864.02037776,-52.132447968334894,-49.37656205953593,-49.852856445364026,-68.15539411724565,-81.74717191819701,-61.07237153464353
831,PR,6,0.004,84517366.65250538,-46.58968973224297,-43.58895051255154,-44.21812149464323,-62.520567017906934,-76.1123562754341,-55.4375252810308
832,PR,6,0.006,36657819.16022494,-42.842945888916205,-40.10354853700002,-40.25792585923311,-58.89277868281741,-72.4846299528266,-51.809758020575394
833,PR,6,0.008,18929897.763173304,-40.14665862714848,-37.14832723517641,-37.78508047629391,-56.02263019064554,-69.61444794987484,-48.93964674921556
834,PR,6,0.01,13155410.518249836,-38.392210009588055,-35.640367337915436,-36.028367736075865,-54.442174132551685,-68.03400851295333,-47.35914732924948
835,PR,7,0.002,529375678.7322749,-52.158800625895495,-49.49760780432059,-48.177147630589005,-83.06272805379947,-85.19381294424498,-62.77432107254555
836,PR,7,0.004,123543142.18006393,-45.73402078674754,-43.17823569509952,-41.58652409038335,-76.74331243211077,-78.87435870991152,-56.45487964911551
837,PR,7,0.006,51406875.22047616,-41.87305766148039,-38.78809908015373,-37.82438411395915,-72.93529984837161,-75.06638496913666,-52.646916052808876
838,PR,7,0.008,27948485.288894992,-39.1460315926169,-36.44173251318968,-34.913347919133386,-70.28870910550435,-72.4197550530398,-50.00025817630457
839,PR,7,0.01,18013920.2481866,-37.477551630173664,-34.81674261681293,-33.72892861621097,-68.38117622398346,-70.51225811847556,-48.09273526476842
840,PR,8,0.002,332890225.1720366,-52.708756464711904,-48.877082874076265,-50.69465006706707,-81.2479564026493,-82.73500994060399,-61.34435477862786
841,PR,8,0.004,81912957.2333136,-46.64900660991634,-42.787648374761304,-44.60524397289149,-75.15846817610235,-76.64552283070701,-55.254945571930165
842,PR,8,0.006,36658793.83988771,-43.1275997041658,-38.94561490953196,-41.11356416191605,-71.66672418544339,-73.15377878866785,-51.76319998141882
843,PR,8,0.008,20522066.70621799,-40.60798748615156,-36.74959879510436,-38.59412178888042,-69.14715692371992,-70.6342103384581,-49.24357510716706
844,PR,8,0.01,12904989.539806755,-38.59340250267515,-34.71760430898395,-36.57960847775006,-67.13286746356336,-68.61957463524534,-47.22886922326312
845,PR,9,0.002,1463732414.0793664,-54.99649686569857,-43.84836405704335,-50.43810308726802,-86.12628477454817,-89.93947587989469,-75.15477599290793
846,PR,9,0.004,365796852.52779233,-48.97430197679488,-37.95546363569286,-44.415935959088884,-80.10407070696277,-83.91725960054224,-69.1325535076717
847,PR,9,0.006,160331680.07197365,-45.36211221124174,-34.37390606714145,-40.657360526138135,-76.52185640074403,-80.33504722419016,-65.55035394478976
848,PR,9,0.008,90519327.45226106,-42.87937478954993,-31.806821979986882,-38.174669854918434,-74.03908342693518,-77.85227742908482,-63.06757383525558
849,PR,9,0.01,58169074.32641671,-40.988810243404416,-29.929945602738357,-36.43094405761624,-72.11859466580972,-75.93178056881129,-61.14707300607769
